"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"travel legs","20 Jul 2024, 08:58","20 Jul 2024, 09:37","","Lateral Lunges (weighted)",,"",1,"normal",,10,,,
"travel legs","20 Jul 2024, 08:58","20 Jul 2024, 09:37","","Lateral Lunges (weighted)",,"",2,"normal",25,10,,,
"travel legs","20 Jul 2024, 08:58","20 Jul 2024, 09:37","","Lateral Lunges (weighted)",,"",3,"normal",25,10,,,
"travel legs","20 Jul 2024, 08:58","20 Jul 2024, 09:37","","Lateral Lunges (weighted)",,"",4,"normal",25,10,,,
"travel legs","20 Jul 2024, 08:58","20 Jul 2024, 09:37","","Lateral Lunges (weighted)",,"",5,"normal",25,10,,,
"travel legs","20 Jul 2024, 08:58","20 Jul 2024, 09:37","","Lateral Lunges (weighted)",,"",6,"normal",25,10,,,
"travel legs","20 Jul 2024, 08:58","20 Jul 2024, 09:37","","Lateral Lunges (weighted)",,"",7,"normal",25,10,,,
"travel legs","20 Jul 2024, 08:58","20 Jul 2024, 09:37","","Dumbbell Step Up",,"",0,"normal",,10,,,
"travel legs","20 Jul 2024, 08:58","20 Jul 2024, 09:37","","Dumbbell Step Up",,"",1,"normal",,10,,,
"travel legs","20 Jul 2024, 08:58","20 Jul 2024, 09:37","","Dumbbell Step Up",,"",2,"normal",30,10,,,
"travel legs","20 Jul 2024, 08:58","20 Jul 2024, 09:37","","Dumbbell Step Up",,"",3,"normal",30,10,,,
"travel legs","20 Jul 2024, 08:58","20 Jul 2024, 09:37","","Dumbbell Step Up",,"",4,"normal",30,10,,,
"travel legs","20 Jul 2024, 08:58","20 Jul 2024, 09:37","","Dumbbell Step Up",,"",5,"normal",30,10,,,
"travel legs","20 Jul 2024, 08:58","20 Jul 2024, 09:37","","Box Jump",,"",0,"normal",,10,,,
"travel legs","20 Jul 2024, 08:58","20 Jul 2024, 09:37","","Box Jump",,"",1,"normal",,10,,,
"Compound Upper","15 Jul 2024, 08:22","15 Jul 2024, 09:02","","Sled Push",,"",0,"normal",,,280,0,
"Compound Upper","15 Jul 2024, 08:22","15 Jul 2024, 09:02","","Sled Push",,"",1,"normal",,,285,0,
"Compound Upper","15 Jul 2024, 08:22","15 Jul 2024, 09:02","","Sled Push",,"",2,"normal",,,285,0,
"Compound Upper","15 Jul 2024, 08:22","15 Jul 2024, 09:02","","sled back peddle pull",,"",0,"normal",280,,,,
"Compound Upper","15 Jul 2024, 08:22","15 Jul 2024, 09:02","","sled back peddle pull",,"",1,"normal",285,,,,
"Compound Upper","15 Jul 2024, 08:22","15 Jul 2024, 09:02","","sled back peddle pull",,"",2,"normal",285,,,,
"Compound Upper","15 Jul 2024, 08:22","15 Jul 2024, 09:02","","Pull Up (Assisted)",,"",0,"normal",80,6,,,
"Compound Upper","15 Jul 2024, 08:22","15 Jul 2024, 09:02","","Pull Up (Assisted)",,"",1,"normal",80,6,,,
"Compound Upper","15 Jul 2024, 08:22","15 Jul 2024, 09:02","","Pull Up (Assisted)",,"",2,"normal",80,4,,,
"Compound Upper","15 Jul 2024, 08:22","15 Jul 2024, 09:02","","Chest Dip (Assisted)",,"",0,"normal",80,7,,,
"Compound Upper","15 Jul 2024, 08:22","15 Jul 2024, 09:02","","Chest Dip (Assisted)",,"",1,"normal",80,7,,,
"Compound Upper","15 Jul 2024, 08:22","15 Jul 2024, 09:02","","Chest Dip (Assisted)",,"",2,"normal",80,5,,,
"Compound Upper","15 Jul 2024, 08:22","15 Jul 2024, 09:02","","Bent Over Row (Barbell)",,"",0,"normal",45,10,,,
"Compound Upper","15 Jul 2024, 08:22","15 Jul 2024, 09:02","","Bent Over Row (Barbell)",,"",1,"normal",110,10,,,
"Compound Upper","15 Jul 2024, 08:22","15 Jul 2024, 09:02","","Bent Over Row (Barbell)",,"",2,"normal",110,10,,,
"Compound Upper","15 Jul 2024, 08:22","15 Jul 2024, 09:02","","Bent Over Row (Barbell)",,"",3,"normal",110,10,,,
"Compound Upper","15 Jul 2024, 08:22","15 Jul 2024, 09:02","","Incline Bench Press (Dumbbell)",,"",0,"normal",90,6,,,
"Compound Upper","15 Jul 2024, 08:22","15 Jul 2024, 09:02","","Incline Bench Press (Dumbbell)",,"",1,"normal",90,8,,,
"Compound Upper","15 Jul 2024, 08:22","15 Jul 2024, 09:02","","Incline Bench Press (Dumbbell)",,"",2,"normal",90,6,,,
"Upper Body","8 Jul 2024, 07:19","8 Jul 2024, 08:12","","Incline Bench Press (Dumbbell)",,"",0,"normal",50,15,,,
"Upper Body","8 Jul 2024, 07:19","8 Jul 2024, 08:12","","Incline Bench Press (Dumbbell)",,"",1,"normal",90,10,,,
"Upper Body","8 Jul 2024, 07:19","8 Jul 2024, 08:12","","Incline Bench Press (Dumbbell)",,"",2,"normal",90,6,,,
"Upper Body","8 Jul 2024, 07:19","8 Jul 2024, 08:12","","Incline Bench Press (Dumbbell)",,"",3,"normal",90,6,,,
"Upper Body","8 Jul 2024, 07:19","8 Jul 2024, 08:12","","Lateral Raise (Dumbbell)",,"",0,"normal",20,10,,,
"Upper Body","8 Jul 2024, 07:19","8 Jul 2024, 08:12","","Lateral Raise (Dumbbell)",,"",1,"normal",20,10,,,
"Upper Body","8 Jul 2024, 07:19","8 Jul 2024, 08:12","","Lateral Raise (Dumbbell)",,"",2,"normal",20,10,,,
"Upper Body","8 Jul 2024, 07:19","8 Jul 2024, 08:12","","Bicep Curl (Dumbbell)",,"",0,"normal",50,10,,,
"Upper Body","8 Jul 2024, 07:19","8 Jul 2024, 08:12","","Bicep Curl (Dumbbell)",,"",1,"normal",50,10,,,
"Upper Body","8 Jul 2024, 07:19","8 Jul 2024, 08:12","","Bicep Curl (Dumbbell)",,"",2,"normal",50,10,,,
"Upper Body","8 Jul 2024, 07:19","8 Jul 2024, 08:12","","Bent Over Row (Dumbbell)",,"",0,"normal",80,10,,,
"Upper Body","8 Jul 2024, 07:19","8 Jul 2024, 08:12","","Bent Over Row (Dumbbell)",,"",1,"normal",80,10,,,
"Upper Body","8 Jul 2024, 07:19","8 Jul 2024, 08:12","","Bent Over Row (Dumbbell)",,"",2,"normal",80,10,,,
"Upper Body","8 Jul 2024, 07:19","8 Jul 2024, 08:12","","Skullcrusher (Dumbbell)",,"",0,"normal",50,10,,,
"Upper Body","8 Jul 2024, 07:19","8 Jul 2024, 08:12","","Skullcrusher (Dumbbell)",,"",1,"normal",60,10,,,
"Upper Body","8 Jul 2024, 07:19","8 Jul 2024, 08:12","","Skullcrusher (Dumbbell)",,"",2,"normal",60,7,,,
"Upper Body","8 Jul 2024, 07:19","8 Jul 2024, 08:12","","Chest Fly (Dumbbell)",,"",0,"normal",30,10,,,
"Upper Body","8 Jul 2024, 07:19","8 Jul 2024, 08:12","","Chest Fly (Dumbbell)",,"",1,"normal",40,10,,,
"Upper Body","8 Jul 2024, 07:19","8 Jul 2024, 08:12","","Decline Crunch",,"",0,"normal",,15,,,
"Upper Body","8 Jul 2024, 07:19","8 Jul 2024, 08:12","","Decline Crunch",,"",1,"normal",,15,,,
"Upper Body","8 Jul 2024, 07:19","8 Jul 2024, 08:12","","Decline Crunch",,"",2,"normal",,15,,,
"Upper Body","8 Jul 2024, 07:19","8 Jul 2024, 08:12","","Back Extension (Hyperextension)",,"",0,"normal",,10,,,
"Upper Body","8 Jul 2024, 07:19","8 Jul 2024, 08:12","","Back Extension (Hyperextension)",,"",1,"normal",,10,,,
"Upper Body","8 Jul 2024, 07:19","8 Jul 2024, 08:12","","Back Extension (Hyperextension)",,"",2,"normal",,10,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","Sled Push",,"",0,"normal",,,285,0,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","Sled Push",,"",1,"normal",,,285,0,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","Sled Push",,"",2,"normal",,,285,0,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","Sled Push",,"",3,"normal",,,285,0,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","sled back peddle pull",,"",0,"normal",285,,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","sled back peddle pull",,"",1,"normal",285,,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","sled back peddle pull",,"",2,"normal",285,,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","sled back peddle pull",,"",3,"normal",285,,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","Nordic Hamstrings Curls",,"",0,"normal",,10,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","Nordic Hamstrings Curls",,"",1,"normal",,10,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","Nordic Hamstrings Curls",,"",2,"normal",,10,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","Bulgarian Split Squat",,"",0,"normal",105,6,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","Bulgarian Split Squat",,"",1,"normal",105,6,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","Bulgarian Split Squat",,"",2,"normal",105,6,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","Bulgarian Split Squat",,"",3,"normal",105,6,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","Bulgarian Split Squat",,"",4,"normal",52,8,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","Bulgarian Split Squat",,"",5,"normal",52,8,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","Standing Calf Raise (Dumbbell)",,"",0,"normal",50,20,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","Standing Calf Raise (Dumbbell)",,"",1,"normal",50,20,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","Standing Calf Raise (Dumbbell)",,"",2,"normal",50,20,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","single leg box jump",,"",0,"normal",,10,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","single leg box jump",,"",1,"normal",,10,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","single leg box jump",,"",2,"normal",,10,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","single leg box jump",,"",3,"normal",,10,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","single leg box jump",,"",4,"normal",,10,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","single leg box jump",,"",5,"normal",,10,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","Hip flexor Lift",,"",0,"normal",17.5,10,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","Hip flexor Lift",,"",1,"normal",17.5,10,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","Hip flexor Lift",,"",2,"normal",17.5,10,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","Hip flexor Lift",,"",3,"normal",17.5,10,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","Hip flexor Lift",,"",4,"normal",17.5,10,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","Hip flexor Lift",,"",5,"normal",17.5,10,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","Cable Twist Flat",,"",0,"normal",30,10,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","Cable Twist Flat",,"",1,"normal",30,10,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","Cable Twist Flat",,"",2,"normal",30,10,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","Cable Twist Flat",,"",3,"normal",30,10,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","Cable Twist Flat",,"",4,"normal",30,10,,,
"Morning workout ☀️","1 Jul 2024, 07:15","1 Jul 2024, 08:22","","Cable Twist Flat",,"",5,"normal",30,10,,,
"Upper Body","27 Jun 2024, 07:18","27 Jun 2024, 08:00","","Bench Press (Dumbbell)",,"",0,"normal",60,20,,,
"Upper Body","27 Jun 2024, 07:18","27 Jun 2024, 08:00","","Bench Press (Dumbbell)",,"",1,"normal",90,10,,,
"Upper Body","27 Jun 2024, 07:18","27 Jun 2024, 08:00","","Bench Press (Dumbbell)",,"",2,"normal",90,10,,,
"Upper Body","27 Jun 2024, 07:18","27 Jun 2024, 08:00","","Front Raise (Dumbbell)",,"",0,"normal",20,10,,,
"Upper Body","27 Jun 2024, 07:18","27 Jun 2024, 08:00","","Front Raise (Dumbbell)",,"",1,"normal",20,10,,,
"Upper Body","27 Jun 2024, 07:18","27 Jun 2024, 08:00","","Front Raise (Dumbbell)",,"",2,"normal",20,10,,,
"Upper Body","27 Jun 2024, 07:18","27 Jun 2024, 08:00","","Skullcrusher (Dumbbell)",,"",0,"normal",45,10,,,
"Upper Body","27 Jun 2024, 07:18","27 Jun 2024, 08:00","","Skullcrusher (Dumbbell)",,"",1,"normal",45,10,,,
"Upper Body","27 Jun 2024, 07:18","27 Jun 2024, 08:00","","Skullcrusher (Dumbbell)",,"",2,"normal",45,10,,,
"Upper Body","27 Jun 2024, 07:18","27 Jun 2024, 08:00","","Lateral Raise (Dumbbell)",,"",0,"normal",20,10,,,
"Upper Body","27 Jun 2024, 07:18","27 Jun 2024, 08:00","","Lateral Raise (Dumbbell)",,"",1,"normal",20,10,,,
"Upper Body","27 Jun 2024, 07:18","27 Jun 2024, 08:00","","Lateral Raise (Dumbbell)",,"",2,"normal",20,10,,,
"Upper Body","27 Jun 2024, 07:18","27 Jun 2024, 08:00","","Chest Fly (Dumbbell)",,"",0,"normal",20,10,,,
"Upper Body","27 Jun 2024, 07:18","27 Jun 2024, 08:00","","Chest Fly (Dumbbell)",,"",1,"normal",40,10,,,
"Upper Body","27 Jun 2024, 07:18","27 Jun 2024, 08:00","","Chest Fly (Dumbbell)",,"",2,"normal",40,10,,,
"Upper Body","27 Jun 2024, 07:18","27 Jun 2024, 08:00","","Chest Fly (Dumbbell)",,"",3,"normal",40,10,,,
"Upper Body","27 Jun 2024, 07:18","27 Jun 2024, 08:00","","Bent Over Row (Dumbbell)",,"",0,"normal",60,10,,,
"Upper Body","27 Jun 2024, 07:18","27 Jun 2024, 08:00","","Bent Over Row (Dumbbell)",,"",1,"normal",70,10,,,
"Upper Body","27 Jun 2024, 07:18","27 Jun 2024, 08:00","","Bent Over Row (Dumbbell)",,"",2,"normal",70,10,,,
"Upper Body","27 Jun 2024, 07:18","27 Jun 2024, 08:00","","Overhead Press (Dumbbell)",,"",0,"normal",20,10,,,
"Upper Body","27 Jun 2024, 07:18","27 Jun 2024, 08:00","","Overhead Press (Dumbbell)",,"",1,"normal",20,10,,,
"Upper Body","27 Jun 2024, 07:18","27 Jun 2024, 08:00","","Overhead Press (Dumbbell)",,"",2,"normal",20,10,,,
"Upper Body","27 Jun 2024, 07:18","27 Jun 2024, 08:00","","Bicep Curl (Dumbbell)",,"",0,"normal",50,10,,,
"Upper Body","27 Jun 2024, 07:18","27 Jun 2024, 08:00","","Bicep Curl (Dumbbell)",,"",1,"normal",50,10,,,
"Upper Body","27 Jun 2024, 07:18","27 Jun 2024, 08:00","","Bicep Curl (Dumbbell)",,"",2,"normal",50,10,,,
"Morning workout ☀️","26 Jun 2024, 07:14","26 Jun 2024, 07:15","","Sled Push",,"",0,"normal",,,285,0,
"Morning workout ☀️","26 Jun 2024, 07:14","26 Jun 2024, 07:15","","Sled Push",,"",1,"normal",,,285,0,
"Morning workout ☀️","26 Jun 2024, 07:14","26 Jun 2024, 07:15","","Sled Push",,"",2,"normal",,,285,0,
"Morning workout ☀️","26 Jun 2024, 07:14","26 Jun 2024, 07:15","","Sled Push",,"",3,"normal",,,285,0,
"Morning workout ☀️","26 Jun 2024, 07:14","26 Jun 2024, 07:15","","sled back peddle pull",,"",0,"normal",285,,,,
"Morning workout ☀️","26 Jun 2024, 07:14","26 Jun 2024, 07:15","","sled back peddle pull",,"",1,"normal",285,,,,
"Morning workout ☀️","26 Jun 2024, 07:14","26 Jun 2024, 07:15","","sled back peddle pull",,"",2,"normal",285,,,,
"Morning workout ☀️","26 Jun 2024, 07:14","26 Jun 2024, 07:15","","sled back peddle pull",,"",3,"normal",285,,,,
"Morning workout ☀️","26 Jun 2024, 07:14","26 Jun 2024, 07:15","","Pull Up (Assisted)",,"",0,"normal",,3,,,
"Morning workout ☀️","26 Jun 2024, 07:14","26 Jun 2024, 07:15","","Pull Up (Assisted)",,"",1,"normal",40,2,,,
"Morning workout ☀️","26 Jun 2024, 07:14","26 Jun 2024, 07:15","","Pull Up (Assisted)",,"",2,"normal",60,3,,,
"Morning workout ☀️","26 Jun 2024, 07:14","26 Jun 2024, 07:15","","Pull Up (Assisted)",,"",3,"normal",80,3,,,
"Morning workout ☀️","26 Jun 2024, 07:14","26 Jun 2024, 07:15","","Pull Up (Assisted)",,"",4,"normal",100,3,,,
"Morning workout ☀️","26 Jun 2024, 07:14","26 Jun 2024, 07:15","","Single Leg Press (Machine)",,"",0,"normal",180,5,,,
"Morning workout ☀️","26 Jun 2024, 07:14","26 Jun 2024, 07:15","","Single Leg Press (Machine)",,"",1,"normal",180,5,,,
"Morning workout ☀️","26 Jun 2024, 07:14","26 Jun 2024, 07:15","","Single Leg Press (Machine)",,"",2,"normal",200,5,,,
"Morning workout ☀️","26 Jun 2024, 07:14","26 Jun 2024, 07:15","","Single Leg Press (Machine)",,"",3,"normal",200,5,,,
"Morning workout ☀️","26 Jun 2024, 07:14","26 Jun 2024, 07:15","","Single Leg Press (Machine)",,"",4,"normal",200,5,,,
"Morning workout ☀️","26 Jun 2024, 07:14","26 Jun 2024, 07:15","","Single Leg Press (Machine)",,"",5,"normal",200,5,,,
"Morning workout ☀️","26 Jun 2024, 07:14","26 Jun 2024, 07:15","","Box Jump",,"",0,"normal",,10,,,
"Morning workout ☀️","26 Jun 2024, 07:14","26 Jun 2024, 07:15","","Box Jump",,"",1,"normal",,20,,,
"Morning workout ☀️","26 Jun 2024, 07:14","26 Jun 2024, 07:15","","Hip Thrust (Machine)",,"",0,"normal",180,10,,,
"Morning workout ☀️","26 Jun 2024, 07:14","26 Jun 2024, 07:15","","Hip Thrust (Machine)",,"",1,"normal",230,8,,,
"Morning workout ☀️","26 Jun 2024, 07:14","26 Jun 2024, 07:15","","Cable Twist Flat",,"",0,"normal",30,10,,,
"Morning workout ☀️","26 Jun 2024, 07:14","26 Jun 2024, 07:15","","Cable Twist Flat",,"",1,"normal",35,10,,,
"Morning workout ☀️","26 Jun 2024, 07:14","26 Jun 2024, 07:15","","Cable Twist Flat",,"",2,"normal",35,10,,,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","Sled Push",,"",0,"normal",,,300,0,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","Sled Push",,"",1,"normal",,,300,0,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","Sled Push",,"",2,"normal",,,300,0,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","Sled Push",,"",3,"normal",,,300,0,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","sled back peddle pull",,"",0,"normal",300,,,,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","sled back peddle pull",,"",1,"normal",300,,,,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","sled back peddle pull",,"",2,"normal",300,,,,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","sled back peddle pull",,"",3,"normal",300,,,,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","Pull Up (Assisted)",,"",0,"normal",,3,,,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","Pull Up (Assisted)",,"",1,"normal",,2,,,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","Pull Up (Assisted)",,"",2,"normal",,3,,,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","Band Assisted High jump",,"",0,"normal",10,10,,,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","Band Assisted High jump",,"",1,"normal",20,10,,,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","Band Assisted High jump",,"",2,"normal",20,10,,,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","Nordic Hamstrings Curls",,"",0,"normal",,10,,,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","Nordic Hamstrings Curls",,"",1,"normal",,10,,,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","Nordic Hamstrings Curls",,"",2,"normal",,10,,,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","Dumbbell Step Up",,"",0,"normal",,10,,,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","Dumbbell Step Up",,"",1,"normal",,10,,,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","Dumbbell Step Up",,"",2,"normal",15,10,,,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","Dumbbell Step Up",,"",3,"normal",15,10,,,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","Dumbbell Step Up",,"",4,"normal",15,10,,,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","Dumbbell Step Up",,"",5,"normal",15,10,,,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","Cable Twist Flat",,"",0,"normal",30,10,,,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","Cable Twist Flat",,"",1,"normal",35,10,,,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","Cable Twist Flat",,"",2,"normal",35,10,,,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","Hip flexor Lift",,"",0,"normal",15,10,,,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","Hip flexor Lift",,"",1,"normal",15,10,,,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","Hip flexor Lift",,"",2,"normal",20,10,,,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","Hip flexor Lift",,"",3,"normal",20,10,,,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","Hip flexor Lift",,"",4,"normal",20,10,,,
"Morning workout ☀️","21 Jun 2024, 07:45","21 Jun 2024, 08:40","","Hip flexor Lift",,"",5,"normal",20,10,,,
"Morning workout ☀️","12 Jun 2024, 06:43","12 Jun 2024, 07:44","","Sled Push",,"",0,"normal",,,240,0,
"Morning workout ☀️","12 Jun 2024, 06:43","12 Jun 2024, 07:44","","Sled Push",,"",1,"normal",,,240,0,
"Morning workout ☀️","12 Jun 2024, 06:43","12 Jun 2024, 07:44","","Sled Push",,"",2,"normal",,,240,0,
"Morning workout ☀️","12 Jun 2024, 06:43","12 Jun 2024, 07:44","","Sled Push",,"",3,"normal",,,240,0,
"Morning workout ☀️","12 Jun 2024, 06:43","12 Jun 2024, 07:44","","sled back peddle pull",,"",0,"normal",240,,,,
"Morning workout ☀️","12 Jun 2024, 06:43","12 Jun 2024, 07:44","","sled back peddle pull",,"",1,"normal",240,,,,
"Morning workout ☀️","12 Jun 2024, 06:43","12 Jun 2024, 07:44","","sled back peddle pull",,"",2,"normal",240,,,,
"Morning workout ☀️","12 Jun 2024, 06:43","12 Jun 2024, 07:44","","sled back peddle pull",,"",3,"normal",240,,,,
"Morning workout ☀️","12 Jun 2024, 06:43","12 Jun 2024, 07:44","","Nordic Hamstrings Curls",,"",0,"normal",,10,,,
"Morning workout ☀️","12 Jun 2024, 06:43","12 Jun 2024, 07:44","","Nordic Hamstrings Curls",,"",1,"normal",,10,,,
"Morning workout ☀️","12 Jun 2024, 06:43","12 Jun 2024, 07:44","","Nordic Hamstrings Curls",,"",2,"normal",,10,,,
"Morning workout ☀️","12 Jun 2024, 06:43","12 Jun 2024, 07:44","","Bulgarian Split Squat",,"",0,"normal",52,8,,,
"Morning workout ☀️","12 Jun 2024, 06:43","12 Jun 2024, 07:44","","Bulgarian Split Squat",,"",1,"normal",52,8,,,
